payment_id,order_id,payment_method,payment_status,payment_date
PAY009623,O009623,Bank Transfer,Completed,2024-06-01 09:44:48
PAY009942,O009942,Mobile Payment,Completed,2024-06-01 11:36:03
PAY004814,O004814,Mobile Payment,Completed,2024-06-01 11:12:41
PAY007918,O007918,Bank Transfer,Completed,2024-06-01 12:39:14
PAY001967,O001967,Bank Transfer,Completed,2024-06-01 15:21:01
PAY006389,O006389,Bank Transfer,Pending,
PAY003566,O003566,Mobile Payment,Completed,2024-06-01 16:24:53
PAY003791,O003791,Credit Card,Completed,2024-06-01 16:11:45
PAY000185,O000185,Credit Card,Completed,2024-06-01 19:47:31
PAY002104,O002104,Bank Transfer,Completed,2024-06-02 01:29:56
PAY000933,O000933,Bank Transfer,Completed,2024-06-02 01:50:21
PAY003254,O003254,Credit Card,Completed,2024-06-02 03:14:08
PAY000801,O000801,Credit Card,Completed,2024-06-02 04:41:46
PAY005231,O005231,Credit Card,Completed,2024-06-02 04:44:01
PAY007940,O007940,Mobile Payment,Completed,2024-06-02 06:43:57
PAY007702,O007702,Mobile Payment,Completed,2024-06-02 06:55:35
PAY001813,O001813,Mobile Payment,Completed,2024-06-02 09:34:22
PAY008623,O008623,Mobile Payment,Completed,2024-06-02 13:40:21
PAY001623,O001623,Credit Card,Completed,2024-06-02 13:07:20
PAY003574,O003574,Mobile Payment,Completed,2024-06-02 13:42:48
PAY006766,O006766,Bank Transfer,Completed,2024-06-02 20:29:27
PAY004676,O004676,Credit Card,Completed,2024-06-02 21:08:06
PAY008883,O008883,Mobile Payment,Completed,2024-06-02 21:48:43
PAY006869,O006869,Bank Transfer,Failed,
PAY003898,O003898,Credit Card,Completed,2024-06-02 22:45:42
PAY008606,O008606,Credit Card,Failed,
PAY004092,O004092,Mobile Payment,Completed,2024-06-03 01:50:51
PAY003312,O003312,Credit Card,Completed,2024-06-03 05:36:26
PAY002945,O002945,Mobile Payment,Completed,2024-06-03 06:05:39
PAY009552,O009552,Bank Transfer,Completed,2024-06-03 07:55:02
PAY005884,O005884,Mobile Payment,Failed,
PAY005691,O005691,Credit Card,Completed,2024-06-03 10:51:56
PAY006163,O006163,Mobile Payment,Completed,2024-06-03 15:29:52
PAY007828,O007828,Mobile Payment,Completed,2024-06-03 17:27:51
PAY005094,O005094,Bank Transfer,Completed,2024-06-03 19:28:53
PAY000733,O000733,Credit Card,Completed,2024-06-03 21:54:20
PAY007075,O007075,Credit Card,Completed,2024-06-04 00:04:48
PAY003371,O003371,Bank Transfer,Completed,2024-06-03 23:39:57
PAY005374,O005374,Mobile Payment,Completed,2024-06-04 00:59:19
PAY007922,O007922,Mobile Payment,Completed,2024-06-04 02:10:25
PAY007619,O007619,Bank Transfer,Completed,2024-06-04 03:08:23
PAY000660,O000660,Bank Transfer,Pending,
PAY008117,O008117,Mobile Payment,Completed,2024-06-04 06:42:35
PAY004496,O004496,Mobile Payment,Completed,2024-06-04 07:58:34
PAY005200,O005200,Mobile Payment,Completed,2024-06-04 11:53:04
PAY006940,O006940,Credit Card,Pending,
PAY004390,O004390,Mobile Payment,Failed,
PAY000838,O000838,Mobile Payment,Completed,2024-06-04 19:49:22
PAY009633,O009633,Credit Card,Completed,2024-06-05 01:43:29
PAY008423,O008423,Credit Card,Failed,
PAY004609,O004609,Credit Card,Completed,2024-06-05 03:14:04
PAY008297,O008297,Credit Card,Completed,2024-06-05 04:25:09
PAY003887,O003887,Mobile Payment,Pending,
PAY004838,O004838,Credit Card,Completed,2024-06-05 05:10:42
PAY004849,O004849,Credit Card,Completed,2024-06-05 07:05:54
PAY000489,O000489,Bank Transfer,Completed,2024-06-05 07:32:15
PAY004828,O004828,Mobile Payment,Completed,2024-06-05 08:30:46
PAY001035,O001035,Mobile Payment,Completed,2024-06-05 08:02:15
PAY000226,O000226,Credit Card,Completed,2024-06-05 08:25:03
PAY000528,O000528,Bank Transfer,Completed,2024-06-05 09:10:22
PAY005734,O005734,Mobile Payment,Completed,2024-06-05 09:14:43
PAY000377,O000377,Credit Card,Completed,2024-06-05 10:49:57
PAY001363,O001363,Credit Card,Completed,2024-06-05 13:36:49
PAY005846,O005846,Bank Transfer,Completed,2024-06-05 14:38:51
PAY000340,O000340,Bank Transfer,Completed,2024-06-05 15:11:19
PAY008862,O008862,Bank Transfer,Completed,2024-06-05 15:56:27
PAY009650,O009650,Mobile Payment,Completed,2024-06-05 19:21:37
PAY009319,O009319,Credit Card,Completed,2024-06-05 19:59:14
PAY001897,O001897,Bank Transfer,Completed,2024-06-05 20:58:16
PAY007190,O007190,Credit Card,Completed,2024-06-05 23:00:18
PAY008164,O008164,Mobile Payment,Completed,2024-06-06 01:12:25
PAY007544,O007544,Credit Card,Completed,2024-06-06 01:40:30
PAY007583,O007583,Bank Transfer,Completed,2024-06-06 04:38:29
PAY008267,O008267,Mobile Payment,Completed,2024-06-06 04:36:50
PAY001121,O001121,Credit Card,Failed,
PAY009608,O009608,Bank Transfer,Completed,2024-06-06 06:44:02
PAY003777,O003777,Mobile Payment,Completed,2024-06-06 07:15:54
PAY001920,O001920,Bank Transfer,Completed,2024-06-06 08:23:11
PAY002793,O002793,Mobile Payment,Completed,2024-06-06 09:12:30
PAY004358,O004358,Credit Card,Completed,2024-06-06 10:08:42
PAY006314,O006314,Bank Transfer,Completed,2024-06-06 10:10:27
PAY001857,O001857,Bank Transfer,Completed,2024-06-06 11:34:32
PAY000166,O000166,Credit Card,Completed,2024-06-06 19:47:49
PAY002886,O002886,Bank Transfer,Completed,2024-06-06 20:08:13
PAY006660,O006660,Bank Transfer,Completed,2024-06-06 21:27:45
PAY004199,O004199,Credit Card,Completed,2024-06-06 22:23:53
PAY003785,O003785,Credit Card,Completed,2024-06-06 23:22:10
PAY008983,O008983,Mobile Payment,Completed,2024-06-07 00:36:23
PAY000651,O000651,Mobile Payment,Completed,2024-06-07 00:42:17
PAY009860,O009860,Bank Transfer,Completed,2024-06-07 01:11:31
PAY000914,O000914,Mobile Payment,Completed,2024-06-07 04:37:44
PAY000141,O000141,Credit Card,Completed,2024-06-07 05:27:48
PAY007081,O007081,Credit Card,Completed,2024-06-07 07:45:50
PAY004360,O004360,Mobile Payment,Completed,2024-06-07 08:31:42
PAY008178,O008178,Credit Card,Pending,
PAY002567,O002567,Credit Card,Completed,2024-06-07 10:52:37
PAY000446,O000446,Mobile Payment,Completed,2024-06-07 11:38:54
PAY003702,O003702,Bank Transfer,Completed,2024-06-07 16:43:35
PAY004153,O004153,Bank Transfer,Completed,2024-06-07 18:30:35
PAY008849,O008849,Bank Transfer,Completed,2024-06-07 18:36:29
PAY001188,O001188,Bank Transfer,Pending,
PAY001831,O001831,Credit Card,Completed,2024-06-07 21:12:06
PAY009017,O009017,Bank Transfer,Completed,2024-06-07 21:50:22
PAY009122,O009122,Mobile Payment,Completed,2024-06-07 22:07:26
PAY003735,O003735,Credit Card,Completed,2024-06-08 01:16:19
PAY009439,O009439,Credit Card,Completed,2024-06-08 01:56:46
PAY006306,O006306,Mobile Payment,Completed,2024-06-08 05:39:20
PAY009886,O009886,Bank Transfer,Pending,
PAY004906,O004906,Bank Transfer,Completed,2024-06-08 07:19:10
PAY008787,O008787,Bank Transfer,Completed,2024-06-08 10:43:47
PAY005306,O005306,Mobile Payment,Completed,2024-06-08 13:04:41
PAY001249,O001249,Bank Transfer,Completed,2024-06-08 16:10:23
PAY000049,O000049,Bank Transfer,Completed,2024-06-08 15:58:57
PAY006388,O006388,Bank Transfer,Completed,2024-06-08 15:52:02
PAY003559,O003559,Credit Card,Failed,
PAY000282,O000282,Credit Card,Completed,2024-06-08 19:26:57
PAY002402,O002402,Credit Card,Completed,2024-06-08 19:49:23
PAY001272,O001272,Bank Transfer,Completed,2024-06-08 20:49:12
PAY003984,O003984,Bank Transfer,Completed,2024-06-08 22:29:17
PAY009618,O009618,Credit Card,Failed,
PAY003275,O003275,Bank Transfer,Completed,2024-06-09 01:11:44
PAY000896,O000896,Credit Card,Completed,2024-06-09 02:34:20
PAY009390,O009390,Mobile Payment,Completed,2024-06-09 02:57:51
PAY005468,O005468,Bank Transfer,Completed,2024-06-09 09:59:22
PAY000730,O000730,Bank Transfer,Completed,2024-06-09 12:27:53
PAY004320,O004320,Credit Card,Completed,2024-06-09 12:56:09
PAY007226,O007226,Mobile Payment,Completed,2024-06-09 16:01:01
PAY008652,O008652,Bank Transfer,Completed,2024-06-09 17:19:20
PAY001568,O001568,Credit Card,Completed,2024-06-09 18:22:40
PAY001645,O001645,Bank Transfer,Completed,2024-06-09 18:28:05
PAY004241,O004241,Bank Transfer,Completed,2024-06-09 19:29:20
PAY002598,O002598,Bank Transfer,Completed,2024-06-09 20:08:21
PAY007183,O007183,Mobile Payment,Completed,2024-06-09 20:37:57
PAY002632,O002632,Credit Card,Completed,2024-06-09 22:10:42
PAY009795,O009795,Credit Card,Failed,
PAY001847,O001847,Credit Card,Completed,2024-06-09 23:16:41
PAY003866,O003866,Bank Transfer,Completed,2024-06-10 02:02:00
PAY009975,O009975,Credit Card,Completed,2024-06-10 03:02:45
PAY002408,O002408,Credit Card,Pending,
PAY003267,O003267,Bank Transfer,Completed,2024-06-10 03:56:58
PAY006934,O006934,Bank Transfer,Completed,2024-06-10 04:18:51
PAY001773,O001773,Bank Transfer,Completed,2024-06-10 05:03:19
PAY009039,O009039,Bank Transfer,Completed,2024-06-10 05:17:55
PAY001643,O001643,Bank Transfer,Failed,
PAY006433,O006433,Mobile Payment,Completed,2024-06-10 12:07:55
PAY002872,O002872,Credit Card,Completed,2024-06-10 12:56:01
PAY000525,O000525,Credit Card,Completed,2024-06-10 15:46:58
PAY003752,O003752,Bank Transfer,Completed,2024-06-10 16:51:23
PAY008382,O008382,Credit Card,Completed,2024-06-10 17:42:16
PAY003651,O003651,Credit Card,Completed,2024-06-10 18:49:15
PAY007420,O007420,Credit Card,Completed,2024-06-10 19:00:04
PAY000863,O000863,Bank Transfer,Failed,
PAY007310,O007310,Bank Transfer,Completed,2024-06-10 21:17:43
PAY002232,O002232,Bank Transfer,Completed,2024-06-10 21:22:17
PAY006418,O006418,Credit Card,Completed,2024-06-10 22:23:23
PAY002996,O002996,Mobile Payment,Completed,2024-06-10 22:48:50
PAY008339,O008339,Mobile Payment,Completed,2024-06-11 01:27:42
PAY009579,O009579,Mobile Payment,Completed,2024-06-11 02:09:04
PAY008266,O008266,Credit Card,Completed,2024-06-11 05:32:40
PAY008205,O008205,Bank Transfer,Completed,2024-06-11 05:26:55
PAY009529,O009529,Bank Transfer,Completed,2024-06-11 06:03:14
PAY000333,O000333,Mobile Payment,Completed,2024-06-11 07:44:08
PAY001683,O001683,Credit Card,Completed,2024-06-11 08:48:58
PAY005363,O005363,Bank Transfer,Completed,2024-06-11 15:41:44
PAY005630,O005630,Mobile Payment,Completed,2024-06-11 16:15:11
PAY003999,O003999,Credit Card,Completed,2024-06-11 16:13:10
PAY004746,O004746,Bank Transfer,Completed,2024-06-11 18:33:53
PAY009174,O009174,Credit Card,Completed,2024-06-11 21:13:19
PAY008803,O008803,Mobile Payment,Completed,2024-06-12 02:29:00
PAY009696,O009696,Mobile Payment,Completed,2024-06-12 04:19:28
PAY002969,O002969,Bank Transfer,Completed,2024-06-12 04:09:59
PAY002201,O002201,Bank Transfer,Completed,2024-06-12 09:10:21
PAY007329,O007329,Mobile Payment,Completed,2024-06-12 09:14:38
PAY006061,O006061,Bank Transfer,Completed,2024-06-12 10:13:28
PAY006062,O006062,Mobile Payment,Completed,2024-06-12 10:31:30
PAY009084,O009084,Credit Card,Completed,2024-06-12 12:40:15
PAY007208,O007208,Bank Transfer,Completed,2024-06-12 13:57:00
PAY003704,O003704,Credit Card,Completed,2024-06-12 14:58:21
PAY004747,O004747,Credit Card,Completed,2024-06-12 18:32:14
PAY007977,O007977,Bank Transfer,Completed,2024-06-12 19:56:58
PAY007507,O007507,Bank Transfer,Completed,2024-06-13 01:01:20
PAY001815,O001815,Bank Transfer,Failed,
PAY007904,O007904,Mobile Payment,Completed,2024-06-13 02:14:25
PAY002000,O002000,Mobile Payment,Completed,2024-06-13 05:24:59
PAY003209,O003209,Credit Card,Completed,2024-06-13 05:48:33
PAY005427,O005427,Credit Card,Completed,2024-06-13 08:33:15
PAY001734,O001734,Bank Transfer,Completed,2024-06-13 09:01:44
PAY005489,O005489,Credit Card,Completed,2024-06-13 09:33:15
PAY003537,O003537,Credit Card,Completed,2024-06-13 10:49:30
PAY001708,O001708,Bank Transfer,Pending,
PAY001215,O001215,Credit Card,Completed,2024-06-13 14:33:19
PAY004440,O004440,Mobile Payment,Completed,2024-06-13 15:18:47
PAY005315,O005315,Mobile Payment,Completed,2024-06-13 15:27:41
PAY003820,O003820,Credit Card,Completed,2024-06-13 17:34:39
PAY000870,O000870,Credit Card,Completed,2024-06-13 20:02:48
PAY009994,O009994,Mobile Payment,Completed,2024-06-13 20:37:07
PAY002128,O002128,Bank Transfer,Completed,2024-06-13 23:07:14
PAY007220,O007220,Mobile Payment,Completed,2024-06-14 03:00:19
PAY006030,O006030,Bank Transfer,Completed,2024-06-14 03:58:19
PAY004788,O004788,Bank Transfer,Completed,2024-06-14 05:24:19
PAY007097,O007097,Bank Transfer,Completed,2024-06-14 06:35:54
PAY001551,O001551,Bank Transfer,Completed,2024-06-14 06:21:41
PAY007464,O007464,Mobile Payment,Completed,2024-06-14 13:53:11
PAY006862,O006862,Mobile Payment,Completed,2024-06-14 16:11:10
PAY003020,O003020,Mobile Payment,Completed,2024-06-14 16:40:20
PAY004977,O004977,Bank Transfer,Completed,2024-06-14 18:31:12
PAY001075,O001075,Credit Card,Completed,2024-06-14 19:22:03
PAY006341,O006341,Bank Transfer,Completed,2024-06-14 19:47:39
PAY007873,O007873,Bank Transfer,Completed,2024-06-14 22:01:51
PAY007303,O007303,Credit Card,Completed,2024-06-14 21:44:47
PAY002860,O002860,Bank Transfer,Completed,2024-06-14 22:40:26
PAY009709,O009709,Bank Transfer,Pending,
PAY003982,O003982,Bank Transfer,Completed,2024-06-15 01:30:56
PAY007860,O007860,Credit Card,Completed,2024-06-15 02:01:22
PAY008317,O008317,Bank Transfer,Completed,2024-06-15 03:08:20
PAY006780,O006780,Mobile Payment,Completed,2024-06-15 03:02:45
PAY002896,O002896,Credit Card,Completed,2024-06-15 03:02:50
PAY000360,O000360,Bank Transfer,Completed,2024-06-15 03:23:52
PAY000417,O000417,Mobile Payment,Completed,2024-06-15 04:37:51
PAY005719,O005719,Bank Transfer,Completed,2024-06-15 07:00:36
PAY000372,O000372,Bank Transfer,Completed,2024-06-15 07:34:58
PAY001040,O001040,Bank Transfer,Pending,
PAY004917,O004917,Mobile Payment,Completed,2024-06-15 11:29:54
PAY007917,O007917,Bank Transfer,Completed,2024-06-15 11:04:53
PAY008894,O008894,Credit Card,Completed,2024-06-15 11:56:18
PAY005557,O005557,Credit Card,Completed,2024-06-15 12:45:48
PAY008792,O008792,Credit Card,Completed,2024-06-15 13:06:48
PAY003929,O003929,Bank Transfer,Completed,2024-06-15 14:57:17
PAY003154,O003154,Mobile Payment,Completed,2024-06-15 15:02:44
PAY002446,O002446,Bank Transfer,Completed,2024-06-15 15:44:37
PAY004291,O004291,Credit Card,Completed,2024-06-15 20:36:01
PAY007812,O007812,Bank Transfer,Completed,2024-06-16 00:37:04
PAY008207,O008207,Mobile Payment,Completed,2024-06-16 03:02:02
PAY006359,O006359,Credit Card,Failed,
PAY001424,O001424,Bank Transfer,Completed,2024-06-16 04:28:51
PAY002412,O002412,Bank Transfer,Completed,2024-06-16 05:48:01
PAY004954,O004954,Bank Transfer,Completed,2024-06-16 06:19:38
PAY001957,O001957,Mobile Payment,Completed,2024-06-16 07:27:05
PAY001044,O001044,Bank Transfer,Completed,2024-06-16 07:58:59
PAY008600,O008600,Credit Card,Completed,2024-06-16 09:24:33
PAY001311,O001311,Credit Card,Completed,2024-06-16 14:10:37
PAY002985,O002985,Credit Card,Completed,2024-06-16 14:02:03
PAY004169,O004169,Credit Card,Completed,2024-06-16 15:04:58
PAY000878,O000878,Credit Card,Completed,2024-06-16 15:17:30
PAY008388,O008388,Mobile Payment,Completed,2024-06-16 16:10:34
PAY008708,O008708,Bank Transfer,Completed,2024-06-16 16:54:26
PAY004818,O004818,Credit Card,Completed,2024-06-16 17:09:05
PAY007017,O007017,Mobile Payment,Completed,2024-06-16 17:26:49
PAY005081,O005081,Credit Card,Completed,2024-06-16 17:55:44
PAY002423,O002423,Credit Card,Failed,
PAY000274,O000274,Credit Card,Completed,2024-06-16 21:43:31
PAY007811,O007811,Bank Transfer,Completed,2024-06-16 21:59:43
PAY009620,O009620,Mobile Payment,Completed,2024-06-16 22:56:32
PAY003018,O003018,Mobile Payment,Completed,2024-06-17 00:59:12
PAY007518,O007518,Mobile Payment,Completed,2024-06-17 01:29:40
PAY007621,O007621,Bank Transfer,Completed,2024-06-17 01:09:42
PAY006217,O006217,Credit Card,Completed,2024-06-17 04:48:18
PAY001571,O001571,Mobile Payment,Completed,2024-06-17 04:22:44
PAY009325,O009325,Mobile Payment,Pending,
PAY005921,O005921,Credit Card,Completed,2024-06-17 08:47:52
PAY008963,O008963,Bank Transfer,Completed,2024-06-17 09:17:20
PAY004152,O004152,Bank Transfer,Completed,2024-06-17 15:22:44
PAY002925,O002925,Mobile Payment,Completed,2024-06-17 16:11:01
PAY004052,O004052,Mobile Payment,Completed,2024-06-17 20:13:54
PAY004914,O004914,Credit Card,Completed,2024-06-17 21:21:56
PAY000568,O000568,Bank Transfer,Completed,2024-06-17 22:13:20
PAY002745,O002745,Mobile Payment,Completed,2024-06-17 22:51:49
PAY001579,O001579,Mobile Payment,Completed,2024-06-18 00:11:16
PAY009768,O009768,Bank Transfer,Completed,2024-06-18 05:38:52
PAY001658,O001658,Bank Transfer,Completed,2024-06-18 07:06:14
PAY007973,O007973,Bank Transfer,Completed,2024-06-18 07:45:32
PAY002242,O002242,Bank Transfer,Completed,2024-06-18 08:04:21
PAY006550,O006550,Mobile Payment,Completed,2024-06-18 07:48:38
PAY006117,O006117,Bank Transfer,Completed,2024-06-18 08:59:46
PAY006515,O006515,Bank Transfer,Completed,2024-06-18 13:39:47
PAY008655,O008655,Mobile Payment,Completed,2024-06-18 15:26:00
PAY001859,O001859,Bank Transfer,Completed,2024-06-19 00:15:17
PAY002582,O002582,Bank Transfer,Completed,2024-06-19 00:06:11
PAY006021,O006021,Mobile Payment,Completed,2024-06-19 00:19:43
PAY000620,O000620,Bank Transfer,Completed,2024-06-19 01:37:52
PAY006859,O006859,Credit Card,Completed,2024-06-19 02:16:20
PAY006320,O006320,Bank Transfer,Completed,2024-06-19 04:00:38
PAY004604,O004604,Mobile Payment,Completed,2024-06-19 05:01:51
PAY002790,O002790,Bank Transfer,Completed,2024-06-19 06:38:49
PAY008017,O008017,Mobile Payment,Completed,2024-06-19 06:12:34
PAY009374,O009374,Bank Transfer,Completed,2024-06-19 06:42:16
PAY005915,O005915,Mobile Payment,Completed,2024-06-19 07:51:50
PAY004514,O004514,Credit Card,Completed,2024-06-19 13:03:24
PAY009688,O009688,Bank Transfer,Completed,2024-06-19 17:01:56
PAY006744,O006744,Bank Transfer,Completed,2024-06-19 19:25:00
PAY004908,O004908,Credit Card,Completed,2024-06-19 21:33:52
PAY006820,O006820,Bank Transfer,Completed,2024-06-19 22:45:21
PAY002713,O002713,Credit Card,Completed,2024-06-20 02:03:53
PAY008685,O008685,Bank Transfer,Completed,2024-06-20 01:44:33
PAY005270,O005270,Mobile Payment,Completed,2024-06-20 02:32:02
PAY006005,O006005,Mobile Payment,Completed,2024-06-20 03:25:53
PAY001158,O001158,Credit Card,Completed,2024-06-20 07:17:18
PAY003081,O003081,Mobile Payment,Completed,2024-06-20 11:47:41
PAY005238,O005238,Credit Card,Completed,2024-06-20 11:30:14
PAY002966,O002966,Bank Transfer,Failed,
PAY008162,O008162,Credit Card,Completed,2024-06-20 16:16:06
PAY000421,O000421,Credit Card,Completed,2024-06-20 19:15:35
PAY005195,O005195,Credit Card,Completed,2024-06-20 21:28:48
PAY004213,O004213,Credit Card,Completed,2024-06-20 23:01:41
PAY007864,O007864,Mobile Payment,Completed,2024-06-21 02:22:32
PAY006555,O006555,Bank Transfer,Completed,2024-06-21 08:32:35
PAY000160,O000160,Mobile Payment,Failed,
PAY008815,O008815,Mobile Payment,Completed,2024-06-21 13:37:15
PAY006370,O006370,Mobile Payment,Completed,2024-06-21 22:12:26
PAY000187,O000187,Bank Transfer,Completed,2024-06-21 22:48:29
PAY009426,O009426,Credit Card,Pending,
PAY004060,O004060,Credit Card,Completed,2024-06-22 01:44:34
PAY002674,O002674,Credit Card,Failed,
PAY007105,O007105,Credit Card,Completed,2024-06-22 03:33:09
PAY001246,O001246,Credit Card,Completed,2024-06-22 06:36:40
PAY005474,O005474,Mobile Payment,Completed,2024-06-22 11:00:54
PAY005962,O005962,Bank Transfer,Completed,2024-06-22 11:56:04
PAY002772,O002772,Credit Card,Completed,2024-06-22 14:53:48
PAY008038,O008038,Bank Transfer,Pending,
PAY009682,O009682,Bank Transfer,Completed,2024-06-22 18:55:32
PAY001580,O001580,Credit Card,Completed,2024-06-22 20:46:36
PAY007531,O007531,Bank Transfer,Completed,2024-06-22 21:39:15
PAY000623,O000623,Bank Transfer,Completed,2024-06-22 21:51:56
PAY006182,O006182,Mobile Payment,Completed,2024-06-22 23:00:13
PAY002225,O002225,Bank Transfer,Failed,
PAY009720,O009720,Credit Card,Completed,2024-06-23 01:23:15
PAY004105,O004105,Credit Card,Completed,2024-06-23 01:38:56
PAY008752,O008752,Mobile Payment,Completed,2024-06-23 03:19:50
PAY006815,O006815,Mobile Payment,Completed,2024-06-23 06:04:41
PAY009377,O009377,Mobile Payment,Completed,2024-06-23 08:25:25
PAY005614,O005614,Credit Card,Completed,2024-06-23 12:50:52
PAY008528,O008528,Mobile Payment,Completed,2024-06-23 14:14:23
PAY006902,O006902,Mobile Payment,Completed,2024-06-23 14:38:53
PAY002217,O002217,Bank Transfer,Completed,2024-06-23 16:06:05
PAY004450,O004450,Mobile Payment,Completed,2024-06-23 18:34:25
