shipping_id,order_id,shipping_company,shipping_status,shipping_start_date,shipping_end_date
S005012,O005012,대한통운,Delivered,2024-01-26 18:30:06,2024-01-28 18:30:06
S002710,O002710,우체국택배,Delivered,2024-01-27 11:35:32,2024-01-28 11:35:32
S004485,O004485,대한통운,Preparing,2024-01-27 01:08:57,
S009553,O009553,대한통운,Shipped,2024-01-27 13:16:48,
S003310,O003310,대한통운,Preparing,2024-01-27 11:27:20,
S005347,O005347,한진택배,Delivered,2024-01-27 02:49:52,2024-02-01 02:49:52
S001183,O001183,롯데택배,Shipped,2024-01-27 22:09:52,
S003914,O003914,우체국택배,Delivered,2024-01-28 01:33:19,2024-01-30 01:33:19
S001444,O001444,우체국택배,Delivered,2024-01-27 11:28:40,2024-01-29 11:28:40
S003038,O003038,대한통운,Delivered,2024-01-27 22:25:47,2024-01-31 22:25:47
S007752,O007752,우체국택배,Delivered,2024-01-27 23:48:19,2024-01-30 23:48:19
S005014,O005014,롯데택배,Preparing,2024-01-28 03:59:40,
S001399,O001399,대한통운,Delivered,2024-01-27 20:02:43,2024-01-30 20:02:43
S000068,O000068,우체국택배,Delivered,2024-01-28 07:17:27,2024-01-29 07:17:27
S005822,O005822,우체국택배,Preparing,2024-01-28 06:11:14,
S007718,O007718,대한통운,Shipped,2024-01-28 11:15:24,
S006321,O006321,우체국택배,Delivered,2024-01-28 01:01:09,2024-02-02 01:01:09
S003410,O003410,대한통운,Delivered,2024-01-28 03:36:11,2024-02-01 03:36:11
S005499,O005499,우체국택배,Delivered,2024-01-28 16:42:19,2024-02-02 16:42:19
S000084,O000084,우체국택배,Delivered,2024-01-28 10:38:34,2024-02-01 10:38:34
S004505,O004505,대한통운,Delivered,2024-01-28 18:10:00,2024-01-30 18:10:00
S004782,O004782,우체국택배,Delivered,2024-01-28 12:32:12,2024-01-30 12:32:12
S006421,O006421,우체국택배,Preparing,2024-01-28 03:43:06,
S002544,O002544,한진택배,Delivered,2024-01-28 11:04:15,2024-02-02 11:04:15
S000281,O000281,대한통운,Delivered,2024-01-29 00:50:28,2024-01-31 00:50:28
S003995,O003995,롯데택배,Delivered,2024-01-29 03:24:51,2024-02-02 03:24:51
S004961,O004961,롯데택배,Delivered,2024-01-29 03:02:00,2024-01-30 03:02:00
S007482,O007482,한진택배,Preparing,2024-01-29 02:22:51,
S000669,O000669,한진택배,Shipped,2024-01-28 21:39:25,
S000973,O000973,한진택배,Delivered,2024-01-29 13:35:00,2024-02-03 13:35:00
S002559,O002559,대한통운,Delivered,2024-01-28 20:58:43,2024-01-31 20:58:43
S008646,O008646,한진택배,Delivered,2024-01-29 03:30:38,2024-02-01 03:30:38
S008087,O008087,우체국택배,Delivered,2024-01-29 19:52:57,2024-02-02 19:52:57
S004868,O004868,대한통운,Delivered,2024-01-29 18:40:05,2024-02-01 18:40:05
S005478,O005478,우체국택배,Delivered,2024-01-29 06:51:17,2024-02-02 06:51:17
S001789,O001789,대한통운,Delivered,2024-01-29 11:44:14,2024-01-31 11:44:14
S000532,O000532,롯데택배,Delivered,2024-01-29 15:17:29,2024-02-01 15:17:29
S009403,O009403,한진택배,Cancelled,2024-01-29 21:01:44,
S003503,O003503,한진택배,Shipped,2024-01-29 16:08:52,
S002854,O002854,우체국택배,Delivered,2024-01-29 15:02:41,2024-02-01 15:02:41
S001461,O001461,한진택배,Delivered,2024-01-29 19:05:26,2024-02-02 19:05:26
S005799,O005799,한진택배,Shipped,2024-01-30 01:12:30,
S006875,O006875,우체국택배,Delivered,2024-01-30 07:45:34,2024-01-31 07:45:34
S007074,O007074,우체국택배,Delivered,2024-01-30 07:01:31,2024-02-04 07:01:31
S006588,O006588,우체국택배,Delivered,2024-01-30 07:33:27,2024-01-31 07:33:27
S005204,O005204,대한통운,Delivered,2024-01-29 21:37:07,2024-01-31 21:37:07
S000436,O000436,한진택배,Delivered,2024-01-29 20:30:40,2024-01-31 20:30:40
S001347,O001347,우체국택배,Delivered,2024-01-30 11:07:45,2024-02-01 11:07:45
S006516,O006516,우체국택배,Delivered,2024-01-30 19:17:28,2024-02-04 19:17:28
S000039,O000039,우체국택배,Delivered,2024-01-30 11:55:11,2024-02-01 11:55:11
S001434,O001434,우체국택배,Delivered,2024-01-30 19:22:55,2024-01-31 19:22:55
S006160,O006160,한진택배,Delivered,2024-01-30 11:18:17,2024-01-31 11:18:17
S004070,O004070,롯데택배,Preparing,2024-01-30 20:41:25,
S001177,O001177,한진택배,Delivered,2024-01-30 17:17:35,2024-02-03 17:17:35
S001525,O001525,롯데택배,Delivered,2024-01-30 13:09:13,2024-02-01 13:09:13
S007314,O007314,롯데택배,Delivered,2024-01-30 16:41:45,2024-01-31 16:41:45
S008648,O008648,대한통운,Delivered,2024-01-30 17:07:07,2024-02-01 17:07:07
S000553,O000553,우체국택배,Delivered,2024-01-31 01:48:15,2024-02-04 01:48:15
S005143,O005143,롯데택배,Delivered,2024-01-31 03:20:04,2024-02-03 03:20:04
S006471,O006471,우체국택배,Preparing,2024-01-31 22:37:57,
S002816,O002816,롯데택배,Delivered,2024-01-31 06:33:53,2024-02-02 06:33:53
S009489,O009489,한진택배,Delivered,2024-02-01 01:44:45,2024-02-03 01:44:45
S003073,O003073,롯데택배,Delivered,2024-01-31 17:15:58,2024-02-01 17:15:58
S008329,O008329,우체국택배,Preparing,2024-01-31 23:16:15,
S006664,O006664,대한통운,Delivered,2024-01-31 07:14:57,2024-02-02 07:14:57
S004308,O004308,롯데택배,Shipped,2024-02-01 04:32:51,
S002538,O002538,한진택배,Shipped,2024-01-31 12:50:06,
S000184,O000184,우체국택배,Delivered,2024-01-31 20:43:02,2024-02-01 20:43:02
S003091,O003091,대한통운,Delivered,2024-02-01 08:17:58,2024-02-06 08:17:58
S000511,O000511,대한통운,Delivered,2024-02-01 00:10:27,2024-02-06 00:10:27
S003932,O003932,우체국택배,Preparing,2024-02-01 16:36:32,
S003054,O003054,한진택배,Delivered,2024-02-02 00:15:52,2024-02-04 00:15:52
S008247,O008247,대한통운,Delivered,2024-02-01 07:33:47,2024-02-05 07:33:47
S003757,O003757,대한통운,Cancelled,2024-02-01 09:15:54,
S003832,O003832,한진택배,Delivered,2024-02-02 00:13:56,2024-02-07 00:13:56
S009021,O009021,대한통운,Delivered,2024-02-01 18:14:21,2024-02-06 18:14:21
S001300,O001300,우체국택배,Shipped,2024-02-02 08:21:58,
S006232,O006232,한진택배,Delivered,2024-02-01 23:57:44,2024-02-04 23:57:44
S003794,O003794,우체국택배,Delivered,2024-02-02 11:02:23,2024-02-03 11:02:23
S002305,O002305,한진택배,Shipped,2024-02-01 16:38:43,
S006400,O006400,롯데택배,Delivered,2024-02-02 05:01:20,2024-02-04 05:01:20
S009048,O009048,우체국택배,Cancelled,2024-02-02 02:01:13,
S003181,O003181,롯데택배,Delivered,2024-02-02 08:51:14,2024-02-07 08:51:14
S006510,O006510,한진택배,Delivered,2024-02-02 16:27:59,2024-02-04 16:27:59
S004988,O004988,대한통운,Delivered,2024-02-02 18:26:41,2024-02-03 18:26:41
S004605,O004605,대한통운,Delivered,2024-02-02 05:46:53,2024-02-03 05:46:53
S007686,O007686,대한통운,Delivered,2024-02-02 11:20:07,2024-02-04 11:20:07
S005619,O005619,대한통운,Shipped,2024-02-03 00:07:33,
S006240,O006240,한진택배,Delivered,2024-02-02 17:58:41,2024-02-05 17:58:41
S009892,O009892,한진택배,Preparing,2024-02-02 10:51:20,
S003447,O003447,한진택배,Shipped,2024-02-02 21:14:12,
S008214,O008214,우체국택배,Delivered,2024-02-03 06:55:00,2024-02-06 06:55:00
S008284,O008284,롯데택배,Delivered,2024-02-02 19:11:41,2024-02-05 19:11:41
S007398,O007398,우체국택배,Shipped,2024-02-03 06:26:05,
S003324,O003324,대한통운,Shipped,2024-02-03 12:34:41,
S001135,O001135,우체국택배,Delivered,2024-02-03 09:26:16,2024-02-06 09:26:16
S001302,O001302,우체국택배,Shipped,2024-02-03 06:17:09,
S008179,O008179,한진택배,Delivered,2024-02-03 10:01:44,2024-02-04 10:01:44
S004342,O004342,롯데택배,Shipped,2024-02-03 22:53:42,
S005038,O005038,롯데택배,Delivered,2024-02-03 23:32:34,2024-02-05 23:32:34
S000971,O000971,대한통운,Preparing,2024-02-03 18:21:38,
S009663,O009663,대한통운,Shipped,2024-02-04 00:52:00,
S000452,O000452,대한통운,Shipped,2024-02-03 20:05:33,
S009677,O009677,대한통운,Delivered,2024-02-04 09:35:58,2024-02-05 09:35:58
S003598,O003598,대한통운,Delivered,2024-02-04 07:54:38,2024-02-09 07:54:38
S007762,O007762,대한통운,Delivered,2024-02-04 01:03:08,2024-02-09 01:03:08
S000551,O000551,롯데택배,Delivered,2024-02-04 06:55:43,2024-02-08 06:55:43
S008176,O008176,대한통운,Delivered,2024-02-04 16:27:41,2024-02-09 16:27:41
S001696,O001696,우체국택배,Delivered,2024-02-04 12:07:40,2024-02-07 12:07:40
S001922,O001922,한진택배,Delivered,2024-02-04 21:08:01,2024-02-08 21:08:01
S000094,O000094,우체국택배,Shipped,2024-02-04 18:10:55,
S000632,O000632,대한통운,Delivered,2024-02-04 18:18:29,2024-02-06 18:18:29
S004314,O004314,대한통운,Preparing,2024-02-04 21:03:39,
S003749,O003749,한진택배,Delivered,2024-02-04 13:44:09,2024-02-08 13:44:09
S008957,O008957,대한통운,Preparing,2024-02-05 01:06:52,
S002158,O002158,한진택배,Shipped,2024-02-05 01:55:13,
S002970,O002970,대한통운,Delivered,2024-02-04 18:49:33,2024-02-05 18:49:33
S007053,O007053,한진택배,Delivered,2024-02-05 08:42:13,2024-02-08 08:42:13
S008050,O008050,우체국택배,Delivered,2024-02-05 18:05:27,2024-02-08 18:05:27
S005625,O005625,한진택배,Delivered,2024-02-05 00:45:36,2024-02-06 00:45:36
S002222,O002222,우체국택배,Shipped,2024-02-05 13:58:11,
S007154,O007154,롯데택배,Delivered,2024-02-05 03:19:10,2024-02-08 03:19:10
S002393,O002393,한진택배,Delivered,2024-02-05 21:43:11,2024-02-08 21:43:11
S007797,O007797,우체국택배,Cancelled,2024-02-05 08:11:56,
S005972,O005972,롯데택배,Delivered,2024-02-05 09:11:41,2024-02-09 09:11:41
S002098,O002098,한진택배,Shipped,2024-02-05 12:19:07,
S007551,O007551,대한통운,Delivered,2024-02-05 17:11:08,2024-02-08 17:11:08
S003225,O003225,우체국택배,Shipped,2024-02-05 13:55:07,
S006009,O006009,우체국택배,Delivered,2024-02-05 17:29:44,2024-02-09 17:29:44
S002093,O002093,롯데택배,Delivered,2024-02-06 08:12:10,2024-02-07 08:12:10
S008283,O008283,우체국택배,Cancelled,2024-02-06 09:00:27,
S000584,O000584,롯데택배,Delivered,2024-02-06 02:35:36,2024-02-07 02:35:36
S003433,O003433,우체국택배,Delivered,2024-02-06 18:30:09,2024-02-11 18:30:09
S000307,O000307,롯데택배,Delivered,2024-02-06 03:28:30,2024-02-09 03:28:30
S006298,O006298,대한통운,Delivered,2024-02-06 09:43:04,2024-02-07 09:43:04
S009389,O009389,한진택배,Shipped,2024-02-06 18:26:05,
S007255,O007255,한진택배,Cancelled,2024-02-06 18:17:22,
S001270,O001270,한진택배,Delivered,2024-02-06 12:10:09,2024-02-08 12:10:09
S000786,O000786,한진택배,Preparing,2024-02-06 20:08:04,
S004346,O004346,대한통운,Delivered,2024-02-07 01:25:46,2024-02-08 01:25:46
S001445,O001445,한진택배,Delivered,2024-02-07 10:15:32,2024-02-08 10:15:32
S007722,O007722,우체국택배,Delivered,2024-02-06 19:39:49,2024-02-09 19:39:49
S000391,O000391,대한통운,Delivered,2024-02-06 14:22:44,2024-02-10 14:22:44
S008821,O008821,우체국택배,Shipped,2024-02-06 23:33:34,
S005935,O005935,한진택배,Delivered,2024-02-06 21:09:49,2024-02-09 21:09:49
S002522,O002522,대한통운,Cancelled,2024-02-07 12:26:28,
S001172,O001172,한진택배,Delivered,2024-02-07 20:24:14,2024-02-12 20:24:14
S000631,O000631,우체국택배,Delivered,2024-02-07 13:15:16,2024-02-12 13:15:16
S002497,O002497,한진택배,Cancelled,2024-02-07 23:45:11,
S002847,O002847,한진택배,Delivered,2024-02-07 09:14:18,2024-02-10 09:14:18
S002011,O002011,롯데택배,Delivered,2024-02-07 10:20:46,2024-02-10 10:20:46
S009071,O009071,우체국택배,Delivered,2024-02-08 05:51:49,2024-02-13 05:51:49
S006427,O006427,한진택배,Preparing,2024-02-08 00:42:05,
S002142,O002142,한진택배,Delivered,2024-02-08 06:28:39,2024-02-11 06:28:39
S001419,O001419,롯데택배,Delivered,2024-02-08 01:54:26,2024-02-10 01:54:26
S002090,O002090,롯데택배,Shipped,2024-02-08 08:55:28,
S009799,O009799,우체국택배,Shipped,2024-02-08 11:36:27,
S008749,O008749,대한통운,Shipped,2024-02-08 18:47:06,
S000507,O000507,롯데택배,Delivered,2024-02-08 02:41:34,2024-02-10 02:41:34
S002635,O002635,우체국택배,Delivered,2024-02-08 21:38:23,2024-02-11 21:38:23
S004962,O004962,대한통운,Delivered,2024-02-08 08:25:57,2024-02-11 08:25:57
S001906,O001906,한진택배,Shipped,2024-02-08 16:12:22,
S005436,O005436,대한통운,Preparing,2024-02-08 05:40:27,
S002859,O002859,롯데택배,Delivered,2024-02-08 12:49:34,2024-02-12 12:49:34
S008301,O008301,한진택배,Delivered,2024-02-08 10:12:37,2024-02-11 10:12:37
S004748,O004748,한진택배,Delivered,2024-02-08 13:39:04,2024-02-09 13:39:04
S007842,O007842,한진택배,Shipped,2024-02-08 18:44:09,
S003743,O003743,롯데택배,Delivered,2024-02-09 02:48:27,2024-02-11 02:48:27
S008336,O008336,대한통운,Shipped,2024-02-09 07:07:57,
S006668,O006668,우체국택배,Preparing,2024-02-08 15:46:27,
S008837,O008837,롯데택배,Delivered,2024-02-09 10:45:27,2024-02-13 10:45:27
S007015,O007015,한진택배,Cancelled,2024-02-09 09:50:24,
S000883,O000883,한진택배,Delivered,2024-02-08 21:04:09,2024-02-09 21:04:09
S001805,O001805,롯데택배,Shipped,2024-02-09 00:21:42,
S009472,O009472,우체국택배,Shipped,2024-02-09 13:45:40,
S000244,O000244,대한통운,Delivered,2024-02-09 18:06:14,2024-02-11 18:06:14
S002485,O002485,대한통운,Preparing,2024-02-09 23:30:19,
S006578,O006578,롯데택배,Delivered,2024-02-09 19:17:39,2024-02-13 19:17:39
S006364,O006364,한진택배,Preparing,2024-02-09 11:23:16,
S002648,O002648,우체국택배,Delivered,2024-02-09 16:42:59,2024-02-13 16:42:59
S008232,O008232,롯데택배,Delivered,2024-02-10 00:38:25,2024-02-11 00:38:25
S001657,O001657,우체국택배,Delivered,2024-02-09 20:19:34,2024-02-12 20:19:34
S008990,O008990,한진택배,Delivered,2024-02-10 06:55:04,2024-02-14 06:55:04
S009827,O009827,대한통운,Preparing,2024-02-09 21:17:56,
S007928,O007928,롯데택배,Shipped,2024-02-09 18:17:37,
S001390,O001390,우체국택배,Shipped,2024-02-09 17:06:36,
S005176,O005176,한진택배,Cancelled,2024-02-09 13:24:45,
S004759,O004759,한진택배,Delivered,2024-02-10 13:13:03,2024-02-14 13:13:03
S005433,O005433,롯데택배,Delivered,2024-02-10 06:35:45,2024-02-14 06:35:45
S006331,O006331,우체국택배,Delivered,2024-02-10 06:31:44,2024-02-12 06:31:44
S004875,O004875,한진택배,Delivered,2024-02-10 00:26:26,2024-02-13 00:26:26
S008554,O008554,대한통운,Preparing,2024-02-10 00:52:25,
S008936,O008936,우체국택배,Preparing,2024-02-10 07:57:08,
S002270,O002270,대한통운,Delivered,2024-02-10 01:34:35,2024-02-12 01:34:35
S005324,O005324,대한통운,Cancelled,2024-02-10 16:28:13,
S003348,O003348,대한통운,Delivered,2024-02-10 23:48:36,2024-02-12 23:48:36
S009243,O009243,한진택배,Delivered,2024-02-10 08:45:44,2024-02-11 08:45:44
S008420,O008420,한진택배,Delivered,2024-02-10 18:17:15,2024-02-14 18:17:15
S006541,O006541,롯데택배,Delivered,2024-02-10 21:59:46,2024-02-15 21:59:46
S003295,O003295,대한통운,Cancelled,2024-02-11 05:24:23,
S002478,O002478,우체국택배,Delivered,2024-02-11 14:38:55,2024-02-15 14:38:55
S009333,O009333,우체국택배,Delivered,2024-02-11 17:55:00,2024-02-15 17:55:00
S002289,O002289,대한통운,Shipped,2024-02-11 01:23:10,
S006837,O006837,우체국택배,Delivered,2024-02-11 20:44:11,2024-02-14 20:44:11
S005995,O005995,대한통운,Delivered,2024-02-11 22:10:56,2024-02-16 22:10:56
S008302,O008302,대한통운,Shipped,2024-02-11 18:31:39,
S002775,O002775,우체국택배,Delivered,2024-02-11 18:09:05,2024-02-13 18:09:05
S000732,O000732,한진택배,Delivered,2024-02-11 06:36:59,2024-02-13 06:36:59
S006649,O006649,대한통운,Shipped,2024-02-12 00:35:45,
S000290,O000290,한진택배,Delivered,2024-02-12 03:23:13,2024-02-17 03:23:13
S009862,O009862,롯데택배,Delivered,2024-02-11 19:12:16,2024-02-13 19:12:16
S008244,O008244,대한통운,Shipped,2024-02-11 10:44:57,
S005095,O005095,우체국택배,Delivered,2024-02-12 00:10:55,2024-02-15 00:10:55
S009295,O009295,대한통운,Delivered,2024-02-11 09:21:05,2024-02-12 09:21:05
S009207,O009207,우체국택배,Delivered,2024-02-11 16:04:47,2024-02-12 16:04:47
S001475,O001475,우체국택배,Delivered,2024-02-11 14:47:51,2024-02-14 14:47:51
S001595,O001595,우체국택배,Delivered,2024-02-12 09:19:25,2024-02-13 09:19:25
S004386,O004386,한진택배,Delivered,2024-02-12 11:49:53,2024-02-15 11:49:53
S006066,O006066,롯데택배,Delivered,2024-02-11 16:30:47,2024-02-12 16:30:47
S008733,O008733,우체국택배,Shipped,2024-02-11 17:15:48,
S002426,O002426,롯데택배,Delivered,2024-02-12 14:19:40,2024-02-17 14:19:40
S008517,O008517,롯데택배,Delivered,2024-02-12 10:29:58,2024-02-17 10:29:58
S008122,O008122,롯데택배,Delivered,2024-02-12 05:16:17,2024-02-14 05:16:17
S003110,O003110,우체국택배,Delivered,2024-02-12 15:17:19,2024-02-14 15:17:19
S002924,O002924,롯데택배,Shipped,2024-02-12 23:21:37,
S006332,O006332,롯데택배,Delivered,2024-02-12 08:32:31,2024-02-14 08:32:31
S003621,O003621,대한통운,Delivered,2024-02-13 01:54:44,2024-02-16 01:54:44
S009268,O009268,한진택배,Preparing,2024-02-13 03:53:35,
S007701,O007701,롯데택배,Shipped,2024-02-13 01:09:10,
S003032,O003032,대한통운,Shipped,2024-02-13 07:04:51,
S009630,O009630,롯데택배,Delivered,2024-02-13 18:14:24,2024-02-18 18:14:24
S003227,O003227,롯데택배,Shipped,2024-02-12 19:52:47,
S009278,O009278,한진택배,Delivered,2024-02-13 12:43:23,2024-02-14 12:43:23
S003309,O003309,롯데택배,Delivered,2024-02-13 11:52:26,2024-02-17 11:52:26
S008628,O008628,우체국택배,Preparing,2024-02-13 06:23:35,
S001994,O001994,우체국택배,Shipped,2024-02-13 21:04:16,
S006204,O006204,한진택배,Delivered,2024-02-13 12:24:25,2024-02-16 12:24:25
S003627,O003627,우체국택배,Shipped,2024-02-13 15:54:35,
S003041,O003041,대한통운,Delivered,2024-02-14 04:05:52,2024-02-17 04:05:52
S006548,O006548,대한통운,Shipped,2024-02-13 22:53:30,
S001306,O001306,우체국택배,Delivered,2024-02-13 10:24:13,2024-02-15 10:24:13
S004691,O004691,우체국택배,Delivered,2024-02-14 03:14:11,2024-02-16 03:14:11
S004007,O004007,대한통운,Shipped,2024-02-14 00:49:30,
S003612,O003612,우체국택배,Preparing,2024-02-14 07:56:02,
S005740,O005740,롯데택배,Delivered,2024-02-14 08:40:37,2024-02-16 08:40:37
S001304,O001304,롯데택배,Delivered,2024-02-13 19:02:34,2024-02-18 19:02:34
S002498,O002498,우체국택배,Delivered,2024-02-14 16:58:24,2024-02-16 16:58:24
S008114,O008114,대한통운,Delivered,2024-02-14 20:36:27,2024-02-17 20:36:27
S005432,O005432,롯데택배,Preparing,2024-02-14 18:34:48,
S001315,O001315,롯데택배,Delivered,2024-02-14 07:18:45,2024-02-15 07:18:45
S007964,O007964,대한통운,Delivered,2024-02-14 15:09:18,2024-02-18 15:09:18
S009044,O009044,우체국택배,Preparing,2024-02-14 21:45:14,
S002873,O002873,한진택배,Cancelled,2024-02-15 04:23:27,
S004900,O004900,대한통운,Delivered,2024-02-15 00:50:40,2024-02-18 00:50:40
S004300,O004300,우체국택배,Delivered,2024-02-15 09:13:35,2024-02-16 09:13:35
S008671,O008671,우체국택배,Delivered,2024-02-15 03:51:00,2024-02-19 03:51:00
S006599,O006599,대한통운,Delivered,2024-02-15 15:44:58,2024-02-17 15:44:58
S007039,O007039,대한통운,Delivered,2024-02-15 13:28:03,2024-02-18 13:28:03
S002552,O002552,롯데택배,Delivered,2024-02-15 03:42:27,2024-02-19 03:42:27
S009332,O009332,한진택배,Delivered,2024-02-15 07:14:51,2024-02-19 07:14:51
S004186,O004186,우체국택배,Delivered,2024-02-15 21:34:24,2024-02-19 21:34:24
S005258,O005258,롯데택배,Delivered,2024-02-16 07:53:14,2024-02-17 07:53:14
S005066,O005066,대한통운,Shipped,2024-02-15 22:07:17,
S008346,O008346,한진택배,Delivered,2024-02-15 23:48:16,2024-02-20 23:48:16
S009420,O009420,우체국택배,Shipped,2024-02-15 15:20:23,
S006430,O006430,롯데택배,Delivered,2024-02-16 08:51:31,2024-02-18 08:51:31
S004004,O004004,롯데택배,Delivered,2024-02-16 02:01:54,2024-02-20 02:01:54
S000308,O000308,롯데택배,Delivered,2024-02-16 08:36:03,2024-02-19 08:36:03
S009102,O009102,한진택배,Delivered,2024-02-16 00:17:54,2024-02-21 00:17:54
S002683,O002683,대한통운,Delivered,2024-02-16 10:23:45,2024-02-17 10:23:45
S003195,O003195,한진택배,Delivered,2024-02-16 14:06:01,2024-02-21 14:06:01
S002930,O002930,대한통운,Shipped,2024-02-16 17:06:06,
S007003,O007003,롯데택배,Preparing,2024-02-16 06:49:54,
