order_id,customer_id,product_id,order_date,quantity
O004052,C0064,P0492,2024-06-17 20:07:54,5
O004914,C0559,P0281,2024-06-17 20:23:56,3
O000568,C0081,P0419,2024-06-17 22:11:20,5
O002745,C1979,P0203,2024-06-17 22:22:49,1
O001579,C0808,P0131,2024-06-17 23:28:16,4
O009768,C0962,P0020,2024-06-18 05:33:52,4
O001658,C1049,P0159,2024-06-18 06:42:14,4
O007973,C0114,P0023,2024-06-18 06:56:32,4
O002242,C1447,P0075,2024-06-18 07:33:21,4
O006550,C0154,P0421,2024-06-18 07:41:38,1
O006117,C1992,P0314,2024-06-18 08:33:46,1
O006515,C0053,P0430,2024-06-18 12:48:47,4
O008655,C0631,P0389,2024-06-18 14:57:00,1
O001859,C0110,P0003,2024-06-18 23:28:17,4
O002582,C0773,P0049,2024-06-19 00:05:11,4
O006021,C0272,P0364,2024-06-19 00:15:43,3
O000620,C1889,P0076,2024-06-19 01:17:52,2
O006859,C0916,P0305,2024-06-19 01:55:20,5
O006320,C1839,P0098,2024-06-19 03:28:38,4
O004604,C0208,P0491,2024-06-19 04:42:51,3
O002790,C0625,P0337,2024-06-19 05:47:49,2
O008017,C0850,P0121,2024-06-19 05:48:34,3
O009374,C0666,P0149,2024-06-19 05:56:16,1
O005915,C1589,P0347,2024-06-19 07:23:50,1
O004514,C1648,P0070,2024-06-19 12:48:24,3
O009688,C1848,P0362,2024-06-19 16:20:56,3
O006744,C0587,P0461,2024-06-19 18:33:00,1
O004908,C1600,P0023,2024-06-19 20:33:52,4
O006820,C0553,P0361,2024-06-19 22:22:21,2
O002713,C1206,P0175,2024-06-20 01:23:53,1
O008685,C0532,P0223,2024-06-20 01:35:33,3
O005270,C0283,P0164,2024-06-20 01:37:02,5
O006005,C1303,P0123,2024-06-20 03:09:53,5
O001158,C0072,P0071,2024-06-20 07:03:18,3
O003081,C1457,P0387,2024-06-20 11:01:41,2
O005238,C1695,P0419,2024-06-20 11:24:14,4
O002966,C1734,P0393,2024-06-20 11:46:14,3
O008162,C1469,P0074,2024-06-20 15:47:06,2
O000421,C0404,P0082,2024-06-20 19:03:35,5
O005195,C1854,P0200,2024-06-20 21:27:48,1
O004213,C0120,P0307,2024-06-20 22:52:41,1
O007864,C0791,P0432,2024-06-21 01:30:32,5
O006555,C0363,P0212,2024-06-21 08:30:35,3
O000160,C0166,P0150,2024-06-21 08:57:25,3
O008815,C0945,P0256,2024-06-21 12:47:15,3
O006370,C1117,P0067,2024-06-21 22:03:26,2
O000187,C1255,P0151,2024-06-21 22:44:29,4
O009426,C0712,P0068,2024-06-21 23:18:42,4
O004060,C1920,P0174,2024-06-22 01:13:34,4
O002674,C0558,P0067,2024-06-22 01:13:44,2
O007105,C1725,P0400,2024-06-22 03:22:09,5
O001246,C0269,P0356,2024-06-22 06:18:40,4
O005474,C0629,P0003,2024-06-22 10:27:54,1
O005962,C0813,P0389,2024-06-22 11:53:04,4
O002772,C1345,P0255,2024-06-22 14:08:48,5
O008038,C1475,P0337,2024-06-22 14:58:53,4
O009682,C1030,P0243,2024-06-22 18:19:32,4
O001580,C1150,P0217,2024-06-22 20:16:36,5
O007531,C1595,P0421,2024-06-22 20:56:15,2
O000623,C1047,P0223,2024-06-22 21:48:56,1
O006182,C0341,P0043,2024-06-22 22:23:13,3
O002225,C0926,P0079,2024-06-22 23:51:39,1
O009720,C0692,P0165,2024-06-23 00:35:15,2
O004105,C0741,P0401,2024-06-23 00:55:56,2
O008752,C1672,P0465,2024-06-23 02:25:50,5
O006815,C0188,P0209,2024-06-23 05:42:41,1
O009377,C1358,P0046,2024-06-23 08:03:25,5
O005614,C1118,P0272,2024-06-23 12:29:52,1
O008528,C1900,P0263,2024-06-23 13:20:23,5
O006902,C1429,P0140,2024-06-23 13:59:53,5
O002217,C0021,P0451,2024-06-23 15:28:05,2
O004450,C0288,P0177,2024-06-23 17:48:25,2
O001904,C1708,P0140,2024-06-23 18:03:15,3
O004182,C1969,P0240,2024-06-23 18:43:58,1
O002623,C0589,P0114,2024-06-23 20:08:51,3
O005239,C0234,P0372,2024-06-24 01:05:32,4
O002377,C1929,P0118,2024-06-24 05:13:34,5
O007982,C1762,P0065,2024-06-24 06:46:47,4
O005241,C1982,P0486,2024-06-24 08:31:04,3
O001049,C1845,P0147,2024-06-24 08:39:09,1
O003748,C1390,P0426,2024-06-24 09:35:53,4
O007012,C1361,P0261,2024-06-24 11:19:57,2
O007490,C0923,P0288,2024-06-24 13:10:39,3
O009356,C1608,P0380,2024-06-24 16:34:32,1
O004359,C1547,P0204,2024-06-24 18:21:28,5
O004980,C1005,P0317,2024-06-24 18:22:10,3
O009208,C1772,P0459,2024-06-24 19:09:27,3
O009224,C0001,P0279,2024-06-24 23:09:17,1
O009530,C0681,P0320,2024-06-24 23:41:02,4
O008378,C0092,P0269,2024-06-25 01:40:09,4
O000647,C1510,P0069,2024-06-25 03:25:05,3
O007875,C1836,P0097,2024-06-25 03:25:50,3
O006711,C0613,P0006,2024-06-25 04:19:41,2
O007461,C0561,P0496,2024-06-25 05:33:33,1
O000012,C1718,P0323,2024-06-25 05:51:34,4
O003361,C0668,P0186,2024-06-25 10:36:50,1
O008348,C1478,P0162,2024-06-25 11:20:58,2
O001956,C0161,P0032,2024-06-25 12:05:28,1
O008631,C1227,P0411,2024-06-25 13:52:52,5
O001725,C1450,P0019,2024-06-25 18:28:23,4
O007122,C0258,P0189,2024-06-25 18:39:45,4
O001646,C1690,P0075,2024-06-25 19:01:50,2
O004410,C1395,P0332,2024-06-25 19:33:40,2
O008639,C0868,P0455,2024-06-25 20:03:31,4
O007251,C0155,P0440,2024-06-25 21:37:21,5
O006101,C0131,P0445,2024-06-25 23:57:16,3
O006594,C0649,P0082,2024-06-26 01:54:25,5
O007048,C0398,P0285,2024-06-26 03:08:35,3
O008636,C1042,P0406,2024-06-26 03:16:49,2
O005412,C0489,P0495,2024-06-26 04:01:50,4
O009387,C0001,P0456,2024-06-26 07:54:05,3
O007744,C0445,P0341,2024-06-26 10:15:02,1
O007064,C1688,P0472,2024-06-26 11:23:43,1
O008548,C1612,P0021,2024-06-26 11:30:56,4
O009957,C1849,P0082,2024-06-26 11:33:49,1
O002717,C1029,P0461,2024-06-26 12:35:38,3
O003396,C0607,P0324,2024-06-26 13:44:16,1
O005062,C1296,P0173,2024-06-26 17:04:57,3
O003161,C0363,P0177,2024-06-26 17:20:30,3
O001968,C0743,P0274,2024-06-26 18:49:21,3
O005362,C1859,P0318,2024-06-26 20:37:41,3
O007846,C0568,P0103,2024-06-26 21:30:46,2
O003116,C1061,P0336,2024-06-26 22:15:06,1
O006385,C1108,P0073,2024-06-26 22:21:18,2
O004892,C1175,P0076,2024-06-27 01:12:40,3
O004549,C1385,P0244,2024-06-27 02:04:23,2
O003023,C1065,P0348,2024-06-27 04:35:14,4
O005664,C0301,P0149,2024-06-27 05:50:30,5
O001452,C0096,P0222,2024-06-27 10:45:14,3
O003065,C0371,P0076,2024-06-27 11:05:23,2
O005448,C1911,P0136,2024-06-27 11:43:30,1
O000348,C1613,P0351,2024-06-27 15:01:12,5
O008545,C1153,P0297,2024-06-27 16:28:14,5
O003276,C1433,P0242,2024-06-27 19:43:32,5
O006792,C1847,P0493,2024-06-27 23:00:08,3
O002811,C1410,P0180,2024-06-27 23:12:30,3
O004288,C1960,P0091,2024-06-28 02:40:53,4
O007040,C1779,P0475,2024-06-28 03:11:03,2
O004695,C0492,P0159,2024-06-28 04:07:23,1
O008809,C0311,P0270,2024-06-28 07:32:16,3
O004740,C0170,P0232,2024-06-28 08:00:15,4
O003641,C0428,P0328,2024-06-28 09:29:58,1
O009653,C1253,P0337,2024-06-28 11:30:06,4
O000267,C0078,P0206,2024-06-28 12:40:15,4
O005073,C1692,P0101,2024-06-28 13:36:20,4
O005419,C1249,P0144,2024-06-28 13:44:26,5
O004354,C0306,P0389,2024-06-28 14:33:55,5
O002653,C1826,P0486,2024-06-28 15:48:12,5
O006824,C0509,P0395,2024-06-28 16:22:48,5
O000471,C1858,P0493,2024-06-28 18:17:22,4
O001132,C0683,P0326,2024-06-28 18:39:03,5
O003960,C1516,P0384,2024-06-28 20:43:29,5
O005116,C0844,P0334,2024-06-28 22:10:16,1
O004464,C1931,P0383,2024-06-29 00:31:35,4
O000292,C1337,P0433,2024-06-29 00:32:17,2
O004620,C1448,P0498,2024-06-29 00:35:05,5
O008958,C1548,P0325,2024-06-29 02:56:34,3
O004837,C1591,P0204,2024-06-29 05:07:25,4
O004379,C1942,P0386,2024-06-29 07:27:26,4
O002357,C1164,P0464,2024-06-29 07:46:27,1
O005852,C0435,P0452,2024-06-29 09:12:15,3
O000458,C0517,P0188,2024-06-29 09:38:31,5
O000157,C1122,P0274,2024-06-29 12:11:57,1
O000559,C1105,P0103,2024-06-29 12:48:59,1
O000463,C0255,P0183,2024-06-29 19:29:13,5
O004639,C1647,P0484,2024-06-29 22:30:23,5
O008503,C1773,P0010,2024-06-30 01:14:47,1
O001802,C0752,P0147,2024-06-30 01:57:00,2
O000442,C0932,P0456,2024-06-30 02:08:30,2
O005138,C1310,P0144,2024-06-30 03:17:52,3
O002078,C1471,P0468,2024-06-30 09:01:31,4
O005793,C0806,P0003,2024-06-30 11:47:18,2
O003593,C1887,P0159,2024-06-30 12:34:30,1
O008956,C1656,P0245,2024-06-30 13:32:06,1
O000791,C0323,P0360,2024-06-30 14:21:08,5
O006226,C0861,P0232,2024-06-30 17:39:34,3
O006915,C0165,P0404,2024-07-01 01:37:36,2
O002523,C1954,P0457,2024-07-01 02:16:26,4
O001371,C1429,P0158,2024-07-01 03:18:39,3
O009400,C0755,P0274,2024-07-01 07:32:21,3
O000972,C0070,P0165,2024-07-01 08:47:52,5
O007950,C1300,P0401,2024-07-01 09:43:48,1
O003119,C0713,P0022,2024-07-01 10:45:32,5
O001971,C0430,P0475,2024-07-01 11:01:19,4
O007079,C1021,P0094,2024-07-01 12:33:15,1
O005434,C0189,P0419,2024-07-01 14:09:51,2
O004293,C1974,P0252,2024-07-01 17:29:01,2
O007600,C1526,P0282,2024-07-01 17:58:12,5
O006697,C0721,P0048,2024-07-01 19:28:27,3
O001976,C1932,P0029,2024-07-01 19:46:30,1
O002215,C1583,P0180,2024-07-01 20:24:29,5
O005871,C0923,P0359,2024-07-02 00:46:42,3
O001506,C1443,P0158,2024-07-02 04:48:17,1
O002764,C0436,P0108,2024-07-02 05:31:41,5
O005394,C1284,P0423,2024-07-02 06:11:31,5
O003968,C1811,P0497,2024-07-02 06:29:09,1
O008109,C1081,P0114,2024-07-02 06:43:56,1
O002911,C0241,P0014,2024-07-02 07:19:11,3
O005952,C0840,P0226,2024-07-02 12:18:27,1
O006305,C1349,P0250,2024-07-02 12:42:18,1
O002578,C0815,P0170,2024-07-02 13:40:56,4
O006104,C0330,P0398,2024-07-02 16:11:06,4
O007049,C0523,P0251,2024-07-02 17:35:36,2
O000410,C1108,P0372,2024-07-02 17:51:08,3
O009842,C0513,P0052,2024-07-02 21:16:10,3
O009954,C1276,P0157,2024-07-02 22:36:18,2
O007421,C0468,P0092,2024-07-03 02:19:24,1
O009947,C1761,P0406,2024-07-03 03:08:45,2
O001821,C1040,P0469,2024-07-03 05:04:11,1
O008277,C1719,P0025,2024-07-03 08:12:19,1
O009788,C1513,P0373,2024-07-03 08:36:00,3
O000837,C0905,P0286,2024-07-03 08:48:21,5
O001095,C0218,P0326,2024-07-03 09:17:49,1
O008549,C1418,P0263,2024-07-03 10:59:41,5
O000645,C0363,P0247,2024-07-03 16:35:33,1
O000877,C0779,P0487,2024-07-03 17:38:08,2
O001952,C1126,P0408,2024-07-03 18:01:58,2
O004167,C0666,P0404,2024-07-03 19:47:29,4
O007558,C0886,P0270,2024-07-03 23:13:50,5
O002194,C1425,P0291,2024-07-03 23:28:22,3
O005720,C1868,P0158,2024-07-03 23:31:39,4
O000206,C1986,P0022,2024-07-03 23:59:03,4
O006745,C0033,P0107,2024-07-03 23:59:27,5
O003149,C1604,P0034,2024-07-04 00:15:47,2
O005039,C1385,P0366,2024-07-04 00:53:50,2
O007866,C1873,P0197,2024-07-04 01:25:49,5
O005620,C0126,P0300,2024-07-04 05:34:25,4
O002550,C0164,P0182,2024-07-04 08:04:14,5
O000892,C0602,P0029,2024-07-04 09:59:01,1
O004384,C1529,P0264,2024-07-04 11:24:52,1
O003720,C0190,P0264,2024-07-04 16:12:19,5
O005463,C1500,P0447,2024-07-04 16:30:07,2
O006191,C0408,P0484,2024-07-04 19:03:09,5
O009983,C1167,P0497,2024-07-04 21:26:09,1
O005305,C1401,P0349,2024-07-04 22:59:07,1
O000121,C1775,P0174,2024-07-04 23:04:02,4
O003006,C1021,P0396,2024-07-04 23:29:48,3
O004499,C1371,P0496,2024-07-05 00:17:55,3
O009684,C1057,P0354,2024-07-05 03:31:05,5
O000096,C0008,P0389,2024-07-05 04:13:56,4
O001636,C1280,P0032,2024-07-05 07:40:00,1
O004827,C1118,P0431,2024-07-05 08:46:51,3
O009741,C0633,P0046,2024-07-05 10:45:06,4
O002186,C0301,P0156,2024-07-05 10:57:27,4
O006807,C1238,P0320,2024-07-05 11:36:26,4
O002126,C0095,P0221,2024-07-05 16:18:27,5
O002917,C1634,P0283,2024-07-05 16:38:09,2
O008824,C0902,P0287,2024-07-05 23:16:50,1
O003270,C0980,P0420,2024-07-06 00:27:23,2
O007562,C0064,P0009,2024-07-06 01:20:30,1
O008015,C0242,P0224,2024-07-06 03:11:38,1
O002615,C0731,P0420,2024-07-06 06:00:27,1
O006825,C1508,P0382,2024-07-06 06:16:44,2
O005295,C1819,P0104,2024-07-06 07:42:43,2
O006734,C1283,P0357,2024-07-06 09:22:52,2
O007712,C0760,P0470,2024-07-06 11:48:13,1
O007290,C0704,P0209,2024-07-06 13:27:30,5
O000885,C1537,P0218,2024-07-06 13:58:08,2
O000966,C1649,P0383,2024-07-06 14:07:28,3
O009828,C1266,P0315,2024-07-06 14:43:55,3
O004894,C1142,P0043,2024-07-06 14:50:45,1
O009507,C0485,P0032,2024-07-06 17:27:43,1
O005997,C1049,P0238,2024-07-06 18:31:45,1
O003214,C1401,P0421,2024-07-06 18:38:42,4
O000610,C0725,P0014,2024-07-06 19:38:27,1
O005982,C1984,P0111,2024-07-06 19:40:42,2
O001999,C0239,P0371,2024-07-06 22:45:57,4
O007954,C1921,P0227,2024-07-06 23:18:53,1
O000544,C0799,P0131,2024-07-06 23:27:50,3
O004131,C1964,P0178,2024-07-07 06:42:01,1
O006371,C1447,P0302,2024-07-07 06:48:38,5
O002634,C1302,P0341,2024-07-07 10:23:43,1
O008557,C1296,P0020,2024-07-07 14:04:22,2
O008261,C1378,P0343,2024-07-07 16:42:59,5
O005475,C0116,P0404,2024-07-07 16:48:35,1
O006070,C0526,P0041,2024-07-07 22:43:39,5
O009341,C0371,P0362,2024-07-07 22:56:54,2
O006749,C0112,P0245,2024-07-08 02:10:11,5
O009288,C1534,P0130,2024-07-08 03:49:41,4
O005659,C0698,P0497,2024-07-08 04:51:11,1
O002636,C0132,P0060,2024-07-08 09:32:59,1
O007400,C0312,P0353,2024-07-08 10:16:13,4
O009980,C0013,P0487,2024-07-08 13:23:28,4
O005851,C1001,P0375,2024-07-08 17:12:45,1
O001737,C1790,P0384,2024-07-08 18:57:46,1
O005538,C0976,P0139,2024-07-08 21:40:19,3
O008078,C1396,P0377,2024-07-08 21:52:46,1
O005868,C0931,P0165,2024-07-08 22:16:01,3
O007935,C0640,P0011,2024-07-09 00:35:17,5
O006166,C0723,P0410,2024-07-09 02:12:42,4
O002782,C1363,P0452,2024-07-09 03:51:01,5
O006003,C1431,P0458,2024-07-09 04:07:14,2
O008919,C1691,P0095,2024-07-09 05:14:55,3
O008913,C1742,P0044,2024-07-09 07:18:47,3
O003936,C1324,P0096,2024-07-09 09:29:43,1
O009293,C1158,P0233,2024-07-09 15:37:19,2
O004189,C1292,P0177,2024-07-09 17:02:47,5
O001712,C1626,P0398,2024-07-09 18:58:44,2
O000619,C0303,P0335,2024-07-09 20:16:12,3
O008529,C0621,P0157,2024-07-09 20:56:33,3
O003592,C1635,P0019,2024-07-09 21:36:41,2
O009740,C1302,P0366,2024-07-10 00:10:07,4
O008059,C0616,P0288,2024-07-10 01:41:52,3
O001851,C0993,P0273,2024-07-10 01:59:19,5
O001763,C0279,P0498,2024-07-10 04:47:35,4
O005079,C1820,P0431,2024-07-10 06:12:55,5
O000318,C0485,P0169,2024-07-10 06:13:05,1
O000773,C0555,P0232,2024-07-10 06:51:52,2
O004769,C1698,P0114,2024-07-10 09:02:12,5
O005706,C0457,P0220,2024-07-10 09:22:30,5
O004243,C0353,P0053,2024-07-10 10:42:55,4
O007837,C1378,P0185,2024-07-10 11:53:30,3
O005266,C1488,P0037,2024-07-10 11:57:27,4
O006089,C0068,P0463,2024-07-10 13:51:30,2
O006074,C1405,P0414,2024-07-10 14:09:06,1
O003291,C0560,P0349,2024-07-10 16:55:59,4
O004882,C0179,P0332,2024-07-10 21:22:59,4
O009747,C1995,P0441,2024-07-10 23:38:57,3
O004739,C0533,P0089,2024-07-11 00:05:24,4
O003378,C0150,P0481,2024-07-11 01:39:52,4
O005699,C1074,P0315,2024-07-11 02:56:30,2
O003327,C0626,P0277,2024-07-11 05:43:15,5
O007016,C1087,P0283,2024-07-11 05:46:12,4
O004483,C1182,P0328,2024-07-11 08:57:05,1
O004361,C0527,P0058,2024-07-11 09:52:09,1
O008786,C0077,P0266,2024-07-11 12:08:30,4
O007670,C0896,P0356,2024-07-11 13:05:52,1
O008864,C1492,P0075,2024-07-11 15:24:32,4
O002770,C1571,P0227,2024-07-11 16:25:08,5
O004529,C1197,P0432,2024-07-11 16:53:04,5
O000182,C0364,P0148,2024-07-11 20:18:26,5
O004375,C0787,P0370,2024-07-11 20:37:00,5
O003958,C1941,P0361,2024-07-12 03:45:44,2
O003739,C1415,P0046,2024-07-12 05:03:46,3
O007030,C0252,P0372,2024-07-12 05:42:29,1
O008068,C1501,P0330,2024-07-12 09:26:53,4
O009919,C1163,P0367,2024-07-12 11:10:20,4
O000592,C1896,P0090,2024-07-12 13:39:08,5
O005189,C0821,P0267,2024-07-12 16:16:19,2
O002336,C1732,P0323,2024-07-12 17:46:32,2
O009209,C1383,P0352,2024-07-12 18:03:37,5
O008027,C0552,P0318,2024-07-12 18:34:19,4
O009231,C0527,P0201,2024-07-13 00:04:51,2
O006708,C1602,P0091,2024-07-13 01:51:18,3
O008239,C0009,P0167,2024-07-13 01:57:44,3
O000324,C1425,P0242,2024-07-13 02:03:38,4
O005087,C0060,P0188,2024-07-13 02:23:42,2
O001209,C1934,P0057,2024-07-13 03:26:48,4
O009354,C0412,P0177,2024-07-13 03:58:30,4
O007816,C0550,P0094,2024-07-13 08:06:00,3
O009455,C1581,P0154,2024-07-13 09:22:15,5
O008359,C0956,P0171,2024-07-13 11:20:23,3
O003256,C1220,P0235,2024-07-13 11:46:22,5
O001844,C0943,P0134,2024-07-13 12:08:21,3
O003509,C0575,P0260,2024-07-13 14:39:47,5
O004831,C0793,P0411,2024-07-13 14:40:16,3
O000362,C0985,P0223,2024-07-13 15:54:04,5
O004306,C0062,P0230,2024-07-13 16:41:43,2
O005175,C0717,P0459,2024-07-13 18:11:16,5
O005121,C1319,P0394,2024-07-13 20:52:23,4
O008196,C1090,P0299,2024-07-13 23:38:57,4
O003488,C1912,P0131,2024-07-13 23:55:16,5
O003262,C0939,P0283,2024-07-14 04:38:52,4
O002135,C1023,P0422,2024-07-14 06:24:17,1
O002450,C1976,P0124,2024-07-14 06:44:31,1
O009493,C0024,P0030,2024-07-14 07:57:23,3
O004420,C0964,P0001,2024-07-14 08:27:47,1
O004943,C0945,P0469,2024-07-14 09:04:58,4
O001388,C0849,P0427,2024-07-14 11:11:10,5
O001320,C0758,P0107,2024-07-14 12:18:30,4
O001687,C1950,P0106,2024-07-14 12:57:14,3
O003693,C0488,P0127,2024-07-14 16:01:13,4
O006619,C0793,P0210,2024-07-14 21:02:18,1
O006611,C1917,P0341,2024-07-15 04:59:57,2
O006544,C0720,P0418,2024-07-15 05:02:51,3
O007664,C0239,P0260,2024-07-15 07:17:58,2
O000026,C0182,P0075,2024-07-15 14:57:51,4
O006203,C0716,P0066,2024-07-15 18:48:14,3
O009011,C0643,P0041,2024-07-15 19:16:04,4
O003086,C0218,P0014,2024-07-15 20:21:53,2
O000494,C0276,P0391,2024-07-15 22:38:10,2
O007502,C0691,P0339,2024-07-16 00:03:43,3
O005741,C1872,P0437,2024-07-16 00:06:35,4
O003052,C0226,P0021,2024-07-16 03:03:48,5
O005524,C1669,P0043,2024-07-16 03:17:06,5
O009104,C0101,P0021,2024-07-16 04:50:05,3
O008204,C0338,P0224,2024-07-16 04:54:22,5
O003189,C1809,P0477,2024-07-16 07:43:30,5
O001200,C1355,P0268,2024-07-16 08:17:14,5
O005713,C0123,P0088,2024-07-16 10:14:51,2
O007163,C1882,P0183,2024-07-16 12:36:41,5
O008308,C0505,P0339,2024-07-16 12:48:19,5
O004905,C1209,P0318,2024-07-16 15:15:31,5
O005748,C1788,P0106,2024-07-16 20:54:27,4
O002527,C1142,P0318,2024-07-16 21:15:43,3
O009703,C0834,P0462,2024-07-16 22:10:16,3
O005298,C0635,P0325,2024-07-16 22:10:20,3
O003934,C1159,P0437,2024-07-17 00:26:22,4
O005461,C0839,P0045,2024-07-17 01:49:54,3
O007116,C1851,P0351,2024-07-17 01:51:20,3
O008106,C0546,P0106,2024-07-17 05:40:20,1
O000148,C1946,P0054,2024-07-17 08:15:19,3
O007890,C1323,P0303,2024-07-17 09:01:49,4
O002682,C1611,P0306,2024-07-17 12:41:24,4
O006187,C0777,P0371,2024-07-17 15:25:09,3
O001050,C0967,P0454,2024-07-17 16:06:24,4
O001410,C1122,P0290,2024-07-17 16:30:36,2
O004387,C0875,P0232,2024-07-17 17:20:08,2
O001479,C0242,P0100,2024-07-17 17:43:50,4
O000314,C1094,P0013,2024-07-17 18:15:17,4
O007914,C0027,P0373,2024-07-17 18:19:32,1
O000025,C0834,P0493,2024-07-17 18:58:27,3
O009915,C0382,P0382,2024-07-17 19:04:27,3
O000598,C0109,P0027,2024-07-17 19:12:11,4
O000298,C0082,P0474,2024-07-17 19:19:45,5
O000879,C0588,P0126,2024-07-17 20:10:40,3
O003753,C1756,P0490,2024-07-17 22:47:23,1
O004323,C1984,P0101,2024-07-18 00:46:57,1
O007431,C1393,P0135,2024-07-18 01:04:53,4
O006760,C0794,P0450,2024-07-18 03:32:56,5
O001350,C1850,P0049,2024-07-18 05:30:06,4
O007516,C0174,P0227,2024-07-18 05:36:03,2
O009027,C0717,P0024,2024-07-18 08:23:58,4
O000137,C1394,P0088,2024-07-18 11:03:37,1
O005652,C1944,P0148,2024-07-18 12:02:47,4
O001144,C0289,P0356,2024-07-18 15:09:27,1
O008007,C0579,P0235,2024-07-18 22:06:33,5
O000315,C0966,P0363,2024-07-18 22:51:11,2
O006210,C0899,P0381,2024-07-18 23:04:05,2
O007863,C0937,P0046,2024-07-19 02:26:31,1
O005345,C1171,P0362,2024-07-19 02:45:10,4
O000800,C0672,P0105,2024-07-19 03:28:52,2
O004694,C0345,P0054,2024-07-19 03:52:19,1
O001716,C0686,P0484,2024-07-19 06:12:23,1
O007721,C0245,P0334,2024-07-19 06:41:39,3
O002840,C0220,P0016,2024-07-19 07:22:09,4
O007362,C0832,P0332,2024-07-19 13:46:03,4
O000346,C1382,P0078,2024-07-19 18:27:34,2
O006275,C0196,P0106,2024-07-19 19:53:00,4
O001310,C1777,P0351,2024-07-19 20:00:42,3
O003541,C1566,P0015,2024-07-19 20:42:37,2
O005731,C1789,P0268,2024-07-19 21:39:38,4
O006395,C0774,P0352,2024-07-19 23:35:12,4
O005929,C0266,P0496,2024-07-20 00:18:34,1
O008140,C0247,P0295,2024-07-20 01:33:12,5
O007466,C0338,P0026,2024-07-20 03:40:16,3
O007101,C1374,P0253,2024-07-20 04:31:17,3
O000405,C0214,P0197,2024-07-20 05:12:08,3
O002475,C1203,P0030,2024-07-20 05:28:24,3
O005375,C1870,P0271,2024-07-20 08:01:30,1
O009103,C0188,P0245,2024-07-20 13:01:14,3
O006067,C1241,P0386,2024-07-20 14:55:55,4
O003768,C0581,P0184,2024-07-20 16:50:39,4
O003093,C0057,P0078,2024-07-20 18:04:57,2
O008426,C0377,P0156,2024-07-20 18:28:19,3
O005845,C1400,P0353,2024-07-20 23:09:38,5
O009484,C0034,P0071,2024-07-20 23:19:09,3
O008804,C1513,P0433,2024-07-20 23:30:48,2
O004043,C1460,P0062,2024-07-20 23:44:51,2
O009666,C0796,P0144,2024-07-21 04:21:58,1
O008136,C1447,P0143,2024-07-21 04:40:14,5
O007523,C0120,P0109,2024-07-21 04:41:12,5
O008082,C1078,P0328,2024-07-21 07:27:15,1
O005509,C1845,P0078,2024-07-21 09:20:33,3
O001709,C0771,P0461,2024-07-21 16:10:40,1
O004230,C1245,P0114,2024-07-21 17:58:13,4
O006628,C0590,P0223,2024-07-21 22:58:01,2
O000770,C0325,P0293,2024-07-21 23:48:54,2
O005252,C0639,P0161,2024-07-22 02:05:00,3
O005687,C1008,P0444,2024-07-22 02:15:18,5
O007582,C1099,P0415,2024-07-22 02:25:23,2
O005603,C0979,P0375,2024-07-22 03:00:14,5
O000250,C1368,P0011,2024-07-22 03:01:23,1
O005180,C1305,P0253,2024-07-22 04:04:39,5
O005449,C0797,P0050,2024-07-22 06:31:35,4
O009774,C1082,P0183,2024-07-22 10:46:50,3
O005015,C1082,P0304,2024-07-22 10:57:22,3
O001464,C1491,P0343,2024-07-22 16:34:34,5
O006290,C0691,P0367,2024-07-22 21:02:53,2
O000666,C1466,P0251,2024-07-23 01:40:01,1
O005328,C0605,P0041,2024-07-23 03:02:29,4
O001128,C0072,P0157,2024-07-23 04:36:36,5
O000658,C1332,P0385,2024-07-23 05:57:04,4
O008431,C1743,P0168,2024-07-23 07:15:40,4
O004862,C1698,P0467,2024-07-23 07:27:26,4
O008321,C1363,P0131,2024-07-23 10:10:46,2
O004545,C1019,P0092,2024-07-23 11:50:08,4
O002624,C0977,P0481,2024-07-23 12:09:00,5
O008077,C0910,P0143,2024-07-23 18:13:30,3
O005812,C1290,P0186,2024-07-23 18:17:00,5
O007442,C0607,P0475,2024-07-23 21:16:35,1
O005680,C1563,P0376,2024-07-24 01:05:39,4
O009977,C1274,P0274,2024-07-24 02:31:36,2
O000805,C0841,P0359,2024-07-24 11:15:03,4
O000291,C1607,P0404,2024-07-24 13:43:37,2
O006266,C1560,P0230,2024-07-24 14:31:45,5
O007435,C1912,P0300,2024-07-24 15:27:05,5
O007503,C1839,P0440,2024-07-24 20:44:54,1
O004585,C1192,P0036,2024-07-24 20:50:42,5
O003778,C1959,P0199,2024-07-24 21:02:02,3
O009040,C0655,P0454,2024-07-24 22:39:30,2
O002711,C0418,P0061,2024-07-25 04:03:12,5
O000085,C0414,P0152,2024-07-25 06:50:21,5
O003854,C1114,P0028,2024-07-25 07:15:47,5
O001184,C1603,P0194,2024-07-25 10:57:33,1
O003622,C1541,P0350,2024-07-25 11:18:08,2
O004556,C0297,P0111,2024-07-25 14:10:01,3
O006755,C0126,P0309,2024-07-25 17:07:16,4
O007194,C1903,P0020,2024-07-25 19:04:55,3
O008980,C1899,P0330,2024-07-25 19:11:08,1
O003899,C1894,P0107,2024-07-25 19:19:44,1
O005559,C1039,P0041,2024-07-25 19:47:21,4
O009447,C1212,P0323,2024-07-25 20:07:53,5
O008236,C0949,P0129,2024-07-25 22:10:51,5
O005263,C0937,P0099,2024-07-25 23:11:45,3
O002203,C1942,P0169,2024-07-26 00:40:57,5
O001518,C0894,P0339,2024-07-26 00:55:39,2
